UserID;Gender;Occupation;Zip-code;Age
1890;M;6;Califórnia;8
1891;M;1;Califórnia;7
1892;M;20;Califórnia;6
1893;F;0;Califórnia;7
1894;F;7;Califórnia;7
1895;M;14;Nevada;6
1896;M;13;Califórnia;8
1897;F;2;Califórnia;8
1898;M;12;Califórnia;4
1899;F;6;Massachusetts;7
1900;M;12;Califórnia;8
1901;M;7;Califórnia;8
1902;M;19;Califórnia;5
1903;M;0;Califórnia;6
1904;M;1;Geórgia (Estados Unidos);4
1905;F;20;Califórnia;6
1906;F;5;Califórnia;5
1907;M;17;Califórnia;6
1908;M;13;Califórnia;8
1909;M;4;Nevada;3
1910;M;10;Califórnia;0
1911;F;4;Califórnia;3
1912;M;4;Califórnia;5
1913;M;17;Califórnia;5
1914;F;14;Califórnia;7
1915;M;13;Massachusetts;7
1916;M;7;Califórnia;7
1917;M;10;Califórnia;4
1918;F;6;Califórnia;7
1919;M;0;Califórnia;1
1920;F;7;Colorado;6
1921;M;12;Califórnia;8
1922;F;7;Califórnia;5
1923;M;7;Califórnia;6
1924;F;6;Califórnia;8
1925;M;7;Califórnia;8
1926;F;0;Califórnia;0
1927;M;7;Califórnia;7
1928;M;10;Califórnia;1
1929;F;10;Califórnia;1
1930;M;15;Califórnia;6
1931;M;2;Califórnia;6
1932;M;7;Califórnia;5
1933;M;19;Califórnia;4
1934;M;17;Califórnia;5
1935;M;10;Califórnia;0
1936;M;0;Califórnia;6
1937;M;11;Califórnia;5
1938;F;2;Califórnia;6
1939;F;2;Califórnia;6
1940;M;12;Califórnia;5
1941;M;17;Califórnia;6
1942;M;5;Maine;7
1943;M;4;Califórnia;4
1944;F;4;Califórnia;4
1945;M;20;Califórnia;5
1946;M;14;Califórnia;5
1947;M;7;Califórnia;5
1948;M;10;Califórnia;1
1949;M;17;Califórnia;4
1950;M;12;Michigan;5
1951;F;4;Califórnia;4
1952;M;1;Califórnia;6
1953;F;2;Califórnia;5
1954;M;16;Califórnia;5
1955;M;19;Nova Hampshire;0
1956;M;0;Ohio;6
1957;F;4;Virgínia;4
1958;F;1;Pensilvânia;5
1959;F;13;Wisconsin;8
1960;M;7;Minnesota;7
1961;F;3;Califórnia;8
1962;F;1;Illinois;4
1963;F;9;Califórnia;8
1964;F;6;Nevada;5
1965;M;17;Michigan;9
1966;M;20;Califórnia;5
1967;M;7;Califórnia;7
1968;M;11;Arizona;5
1969;F;3;Califórnia;5
1970;M;13;Nevada;7
1971;F;14;Colorado;5
1972;M;17;Califórnia;7
1973;M;1;Virgínia;5
1974;M;17;Nova Iorque (estado);7
1975;M;4;Oregon;4
1976;M;5;Dakota do Norte;7
1977;M;6;Massachusetts;8
1978;M;10;Ohio;0
1979;M;17;Michigan;9
1980;M;7;Connecticut;6
1981;M;1;Colorado;8
1982;M;10;Colorado;1
1983;M;14;Califórnia;6
1984;M;10;Califórnia;3
1985;M;12;Califórnia;7
1986;M;13;Califórnia;8
1987;M;17;Illinois;5
1988;F;1;Arizona;5
1989;M;6;Massachusetts;8
1990;M;7;Arizona;6
1991;M;20;Michigan;5
1992;M;4;Arizona;4
1993;M;17;Alasca;7
1994;M;2;Nevada;6
1995;M;1;Arizona;6
1996;M;0;Arizona;6
1997;M;0;Utah;5
1998;F;9;Virgínia;8
1999;F;3;Massachusetts;7
2000;M;4;Ohio;4
2001;M;1;Michigan;8
2002;F;13;Massachusetts;9
2003;M;10;Colorado;0
2004;M;19;Wisconsin;7
2005;M;4;Dakota do Norte;4
2006;M;0;Missouri;6
2007;M;16;Colorado;8
2008;M;3;Michigan;5
2009;F;7;Illinois;7
2010;M;4;Colorado;4
2011;F;3;Massachusetts;7
2012;M;4;Michigan;5
2013;M;0;Illinois;7
2014;M;4;Wisconsin;4
2015;M;4;Massachusetts;4
2016;F;2;Maryland;8
2017;M;17;Alabama;5
2018;M;16;Indiana;7
2019;M;1;Carolina do Norte;8
2020;M;7;Ohio;5
2021;M;0;Illinois;5
2022;M;7;Illinois;6
2023;M;4;Minnesota;4
2024;M;19;Connecticut;2
2025;M;13;Nova Hampshire;9
2026;M;16;Michigan;8
2027;F;9;Michigan;6
2028;M;6;Ohio;7
2029;F;12;Nova Iorque (estado);6
2030;M;4;Texas;5
2031;M;20;Illinois;6
2032;M;14;Ohio;7
2033;F;20;Califórnia;7
2034;F;2;Massachusetts;7
2035;F;0;Ohio;3
2036;F;14;Califórnia;5
2037;M;14;Massachusetts;9
2038;F;1;Flórida;7
2039;M;16;Illinois;8
2040;F;7;Massachusetts;6
2041;F;20;Virgínia;5
2042;M;10;Texas;1
2043;M;14;Tennessee;5
2044;F;0;Michigan;7
2045;F;0;Virgínia;1
2046;M;1;Califórnia;7
2047;M;10;Connecticut;1
2048;M;6;Michigan;8
2049;F;0;Nova Iorque (estado);7
2050;F;3;Alasca;6
2051;M;7;Califórnia;6
2052;M;10;Indiana;0
2053;M;11;Connecticut;7
2054;M;12;Nova Hampshire;5
2055;M;11;Michigan;7
2056;M;4;Minnesota;6
2057;M;1;Michigan;6
2058;F;1;Connecticut;8
2059;M;0;Ohio;7
2060;M;1;Michigan;0
2061;M;1;Ohio;8
2062;M;4;Ohio;4
2063;M;4;Ohio;6
2064;M;1;Massachusetts;7
2065;M;6;Indiana;6
2066;F;6;Wisconsin;5
2067;M;16;Connecticut;8
2068;F;12;Ohio;6
2069;M;15;Texas;9
2070;F;6;Nova Iorque (estado);6
2071;M;7;Massachusetts;7
2072;F;12;Maryland;8
2073;F;4;Nova Iorque (estado);3
2074;M;4;Michigan;4
2075;F;4;Nova Iorque (estado);5
2076;M;4;Nova Iorque (estado);4
2077;M;0;Minnesota;3
2078;M;4;Nova Iorque (estado);4
2079;M;10;Ohio;0
2080;M;11;Tennessee;6
2081;M;17;Michigan;4
2082;M;19;Michigan;0
2083;M;4;Missouri;4
2084;M;4;Virgínia;4
2085;M;0;Connecticut;4
2086;M;14;Michigan;6
2087;M;0;Tennessee;6
2088;M;7;Illinois;8
2089;M;17;Pensilvânia;7
2090;M;17;Michigan;7
2091;F;20;Michigan;6
2092;M;1;Michigan;9
2093;M;0;Michigan;4
2094;M;2;Illinois;6
2095;M;13;Dakota do Norte;8
2096;F;17;Flórida;5
2097;M;5;Michigan;4
2098;M;20;Michigan;7
2099;F;0;Michigan;3
2100;F;0;Virgínia;5
2101;M;16;Michigan;6
2102;M;11;Michigan;6
2103;M;12;Nova Hampshire;7
2104;M;15;Illinois;7
2105;M;1;Virgínia;5
2106;F;20;;4
2107;M;1;Virgínia;5
2108;M;10;Illinois;0
2109;M;16;Nova Iorque (estado);6
2110;M;11;Indiana;8
2111;M;13;Flórida;9
2112;F;12;Virgínia;7
2113;M;6;Maine;5
2114;M;18;Maryland;4
2115;M;17;Massachusetts;6
2116;M;4;Michigan;3
2117;M;13;Michigan;8
2118;M;14;Massachusetts;5
2119;M;4;Nova Iorque (estado);6
2120;M;0;Massachusetts;1
2121;M;13;Massachusetts;8
2122;M;12;Illinois;7
2123;F;0;Nova Iorque (estado);6
2124;M;0;Nova Iorque (estado);6
2125;M;3;Indiana;6
2126;M;14;Massachusetts;9
2127;M;4;Nova Iorque (estado);3
2128;F;1;Indiana;7
2129;M;5;Maine;5
2130;M;0;Nova Hampshire;7
2131;M;0;Massachusetts;5
2132;M;14;Massachusetts;8
2133;F;10;Massachusetts;0
2134;M;10;Massachusetts;3
2135;M;1;Massachusetts;7
2136;M;18;Nova Iorque (estado);6
2137;F;10;;0
2138;F;4;Novo México;4
2139;F;3;Flórida;7
2140;M;14;Indiana;7
2141;F;16;Michigan;7
2142;F;14;Indiana;7
2143;M;4;Flórida;4
2144;M;0;Indiana;3
2145;M;10;Flórida;4
2146;M;2;Califórnia;3
2147;F;0;Illinois;3
2148;F;0;Colorado;4
2149;M;0;Illinois;5
2150;F;4;Virgínia;3
2151;M;13;Flórida;8
2152;M;4;Virgínia;3
2153;M;16;Oregon;4
2154;M;12;Nebraska;5
2155;F;10;Iowa;1
2156;M;19;Minnesota;4
2157;F;3;Ohio;4
2158;M;12;Illinois;6
2159;F;14;Illinois;7
2160;F;19;Indiana;4
2161;F;2;Califórnia;6
2162;F;10;Alabama;1
2163;M;0;Novo México;3
2164;M;0;Califórnia;6
2165;M;7;Flórida;6
2166;M;10;Washington;0
2167;F;6;Califórnia;5
2168;M;10;Illinois;0
2169;M;0;Califórnia;0
2170;F;16;Washington;8
2171;M;0;Michigan;6
2172;M;20;Illinois;4
2173;M;13;Novo México;8
2174;M;12;Novo México;8
2175;M;4;Washington;5
2176;M;19;Oklahoma;0
2177;F;20;Califórnia;6
2178;M;14;Arizona;7
2179;F;0;Carolina do Norte;5
2180;M;12;Carolina do Norte;5
2181;M;0;Ohio;4
2182;F;4;Illinois;5
2183;F;1;Nova Iorque (estado);8
2184;M;4;Ohio;4
2185;M;17;Carolina do Norte;7
2186;M;5;Kentucky;3
2187;M;16;Illinois;7
2188;F;19;Illinois;4
2189;M;10;Illinois;1
2190;F;15;Carolina do Norte;6
2191;M;4;Ohio;4
2192;F;0;Carolina do Norte;6
2193;M;10;Kentucky;1
2194;M;17;Ohio;6
2195;M;10;Illinois;0
2196;M;12;Ohio;6
2197;F;1;Carolina do Norte;5
2198;F;9;Indiana;6
2199;M;10;Illinois;0
2200;M;1;Illinois;6
2201;M;20;Indiana;8
2202;F;10;Nova Iorque (estado);2
2203;M;12;Wisconsin;7
2204;M;3;Califórnia;9
2205;F;7;Nova Iorque (estado);6
2206;M;7;Nova Iorque (estado);7
2207;M;4;Nova Jérsia;4
2208;M;0;Nova Iorque (estado);6
2209;M;7;Nova Iorque (estado);6
2210;M;17;Novo México;7
2211;M;6;Massachusetts;7
2212;M;4;Colorado;4
2213;F;0;Illinois;6
2214;F;1;Indiana;5
2215;F;0;Califórnia;6
2216;F;20;Illinois;5
2217;M;10;Ohio;0
2218;M;17;Missouri;6
2219;M;6;Illinois;5
2220;F;3;Califórnia;8
2221;M;17;Califórnia;8
2222;F;1;Nova Iorque (estado);7
2223;M;2;Illinois;6
2224;M;12;Illinois;6
2225;M;5;Havaí;5
2226;F;7;Carolina do Norte;5
2227;M;14;Illinois;8
2228;M;12;Illinois;5
2229;M;0;Illinois;7
2230;F;1;Illinois;7
2231;M;11;Arizona;7
2232;M;14;Illinois;5
2233;F;3;Illinois;6
2234;M;1;Arizona;8
2235;M;10;Indiana;0
2236;M;10;Havaí;0
2237;F;6;Nova Iorque (estado);6
2238;F;4;Flórida;5
2239;M;10;Illinois;4
2240;M;12;Missouri;7
2241;M;5;Illinois;7
2242;M;4;Illinois;4
2243;M;2;;7
2244;M;10;Illinois;1
2245;M;10;Illinois;0
2246;M;0;Illinois;5
2247;M;2;Illinois;7
2248;F;12;Indiana;6
2249;M;5;Illinois;5
2250;M;19;Illinois;4
2251;M;14;Illinois;6
2252;F;1;Massachusetts;3
2253;F;0;Indiana;7
2254;M;5;Flórida;7
2255;F;6;Ohio;6
2256;F;15;Montana;7
2257;F;4;Montana;4
2258;F;4;Nova Iorque (estado);4
2259;F;16;Luisiana;9
2260;F;20;Indiana;5
2261;M;5;Flórida;6
2262;M;17;Michigan;7
2263;M;6;Luisiana;5
2264;F;7;Tennessee;7
2265;M;13;Illinois;8
2266;F;2;Michigan;8
2267;F;13;Tennessee;9
2268;F;1;Indiana;6
2269;F;0;Nova Iorque (estado);7
2270;M;1;Nova Iorque (estado);4
2271;M;14;Nova Iorque (estado);7
2272;M;0;Arkansas;5
2273;M;6;Virgínia;6
2274;M;2;Geórgia (Estados Unidos);4
2275;M;7;Mississippi;9
2276;M;13;Ohio;9
2277;F;9;Nova Iorque (estado);7
2278;M;17;Massachusetts;8
2279;M;7;Nova Jérsia;8
2280;M;6;Oklahoma;8
2281;M;11;Michigan;7
2282;M;2;Flórida;8
2283;M;18;Ohio;6
2284;M;20;Califórnia;6
2285;F;10;Nova Iorque (estado);1
2286;M;17;Wyoming;6
2287;M;0;Connecticut;8
2288;M;10;Nova Iorque (estado);0
2289;F;1;Iowa;7
2290;M;0;Illinois;6
2291;M;1;Nova Iorque (estado);7
2292;M;15;Nova Iorque (estado);7
2293;F;3;Michigan;8
2294;M;13;Michigan;9
2295;M;11;Arkansas;7
2296;F;6;Virgínia;6
2297;M;13;Iowa;8
2298;M;17;Texas;6
2299;F;10;Nova Iorque (estado);4
2300;M;13;Michigan;8
2301;F;12;Massachusetts;5
2302;M;12;Michigan;8
2303;M;17;Nova Jérsia;7
2304;M;12;Califórnia;7
2305;M;20;Michigan;7
2306;F;4;Massachusetts;4
2307;M;17;Massachusetts;5
2308;F;16;Michigan;7
2309;F;0;Nova Jérsia;7
2310;M;12;Michigan;7
2311;F;4;Virgínia;5
2312;M;0;Nova Iorque (estado);7
2313;F;6;Michigan;7
2314;F;1;Nova Iorque (estado);5
2315;M;7;Michigan;8
2316;M;0;Nova Iorque (estado);6
2317;F;9;Dakota do Sul;7
2318;M;7;Michigan;9
2319;M;7;Michigan;6
2320;F;1;Connecticut;8
2321;M;7;Geórgia (Estados Unidos);5
2322;F;13;Michigan;8
2323;M;3;Nova Iorque (estado);6
2324;M;17;Iowa;6
2325;F;4;Carolina do Norte;4
2326;M;4;Massachusetts;4
2327;M;10;Michigan;4
2328;M;7;Nova Iorque (estado);8
2329;F;15;Oregon;8
2330;M;7;Michigan;7
2331;M;1;Michigan;9
2332;M;14;Massachusetts;8
2333;M;6;Nova Iorque (estado);8
2334;F;7;Massachusetts;8
2335;M;17;Michigan;7
2336;M;18;Nova Iorque (estado);6
2337;M;17;Michigan;7
2338;M;17;Nova Iorque (estado);7
2339;F;3;Iowa;8
2340;M;2;Michigan;6
2341;M;1;Nova Iorque (estado);9
2342;M;3;Michigan;6
2343;F;1;Massachusetts;7
2344;M;12;Massachusetts;5
2345;M;16;Washington;7
2346;F;10;Michigan;0
2347;M;1;Michigan;6
2348;M;12;Connecticut;8
2349;M;8;Iowa;5
2350;M;4;Ohio;3
2351;F;0;Nova Iorque (estado);5
2352;M;13;Kentucky;8
2353;F;9;Illinois;6
2354;M;11;Califórnia;7
2355;F;9;Nova Iorque (estado);7
2356;F;16;Nova Iorque (estado);8
2357;F;14;Nova Iorque (estado);7
2358;F;6;Connecticut;8
2359;M;13;Nova Iorque (estado);8
2360;M;6;Nova Iorque (estado);8
2361;M;7;Michigan;9
2362;M;14;Califórnia;4
2363;M;14;Califórnia;8
2364;F;9;Nova Iorque (estado);8
2365;M;7;Nova Iorque (estado);7
2366;F;16;Massachusetts;7
2367;F;9;Michigan;6
2368;F;13;Nova Iorque (estado);9
2369;M;14;Connecticut;7
2370;M;1;Nova Iorque (estado);8
2371;F;7;Connecticut;7
2372;F;7;Massachusetts;7
2373;M;7;Califórnia;7
2374;M;14;Califórnia;5
2375;F;7;Nova Iorque (estado);8
2376;M;1;Nova Iorque (estado);4
2377;M;0;Connecticut;7
2378;M;3;Texas;6
2379;M;18;Nova Iorque (estado);4
2380;M;4;Virgínia;5
2381;F;9;Nova Iorque (estado);6
2382;M;13;Montana;8
2383;F;14;Califórnia;6
2384;M;17;Illinois;6
2385;F;2;Massachusetts;7
2386;F;0;Connecticut;5
2387;M;17;Flórida;6
2388;M;5;Connecticut;8
2389;M;16;Tennessee;5
2390;F;6;Flórida;6
2391;M;18;Nova Iorque (estado);8
2392;F;3;Connecticut;8
2393;M;13;Nova Iorque (estado);9
2394;M;6;Tennessee;6
2395;M;7;Nova Jérsia;6
2396;F;0;Maryland;4
2397;F;11;Ohio;6
2398;M;0;Washington;6
2399;M;17;Nova Iorque (estado);7
2400;F;16;Califórnia;5
2401;M;4;Virgínia;4
2402;M;17;Flórida;7
2403;M;4;Tennessee;4
2404;M;7;Missouri;4
2405;M;8;Texas;8
2406;F;12;Massachusetts;8
2407;M;16;Nova Iorque (estado);6
2408;F;1;Massachusetts;7
2409;F;9;Connecticut;7
2410;M;7;Connecticut;8
2411;F;14;Massachusetts;7
2412;M;13;Massachusetts;8
2413;F;7;Connecticut;8
2414;M;1;Michigan;5
2415;M;7;Virgínia;6
2416;M;7;Massachusetts;7
2417;M;1;Wisconsin;7
2418;F;10;Connecticut;0
2419;M;0;Connecticut;5
2420;M;7;Tennessee;8
2421;M;7;Ohio;6
2422;F;9;Rhode Island;8
2423;F;9;Massachusetts;7
2424;M;17;Califórnia;6
2425;F;14;Ohio;6
2426;M;0;Massachusetts;8
2427;F;14;Califórnia;6
2428;M;17;Ohio;7
2429;M;2;Virgínia;6
2430;M;4;Virgínia;5
2431;F;4;Virgínia;6
2432;M;4;Virgínia;5
2433;M;4;Virgínia;6
2434;M;4;Virgínia;6
2435;M;4;Virgínia;5
2436;M;7;Virgínia;6
2437;M;4;Virgínia;5
2438;M;1;Virgínia;6
2439;M;17;Michigan;7
2440;M;17;Massachusetts;8
2441;F;6;Kentucky;7
2442;M;17;Alabama;7
2443;F;0;Michigan;6
2444;F;4;Kentucky;7
2445;M;0;Michigan;6
2446;M;7;Nova Iorque (estado);4
2447;M;14;Nova Hampshire;6
2448;M;6;Tennessee;6
2449;M;13;Tennessee;8
2450;M;16;Massachusetts;7
2451;M;12;Tennessee;7
2452;M;7;Massachusetts;7
2453;M;7;Minnesota;6
2454;M;0;Oregon;4
2455;M;7;Michigan;6
2456;M;5;Michigan;5
2457;M;0;Illinois;6
2458;M;7;Arizona;5
2459;M;7;Ohio;7
2460;F;1;Alabama;8
2461;M;4;Washington;3
2462;M;1;Ohio;7
2463;M;7;Flórida;5
2464;F;4;Ohio;4
2465;M;6;Ohio;7
2466;M;15;Califórnia;5
2467;M;10;Ohio;1
2468;M;1;Ohio;8
2469;M;4;Califórnia;5
2470;M;18;Iowa;6
2471;M;13;Washington;7
2472;M;18;Tennessee;6
2473;M;12;Washington;5
2474;M;12;Idaho;5
2475;F;18;Washington;5
2476;M;12;Texas;8
2477;M;0;Kentucky;7
2478;M;1;Tennessee;8
2479;F;1;Virgínia;6
2480;F;20;Califórnia;4
2481;M;14;Nova Hampshire;7
2482;F;3;Tennessee;8
2483;M;13;Califórnia;8
2484;M;5;Geórgia (Estados Unidos);7
2485;M;14;Califórnia;7
2486;M;12;Washington;4
2487;M;7;Minnesota;7
2488;F;2;Geórgia (Estados Unidos);7
2489;F;9;Tennessee;6
2490;M;12;Califórnia;4
2491;M;7;Virgínia;6
2492;F;2;Tennessee;7
2493;M;2;Califórnia;7
2494;M;4;Iowa;3
2495;F;4;Minnesota;3
2496;M;1;Tennessee;8
2497;F;14;Tennessee;8
2498;M;18;Luisiana;8
2499;M;0;Alabama;8
2500;M;1;Carolina do Sul;8
2501;M;15;Tennessee;5
2502;M;13;Michigan;9
2503;M;17;Pensilvânia;6
2504;M;7;Washington;6
2505;M;7;Minnesota;5
2506;F;14;Washington;5
2507;M;4;Califórnia;5
2508;F;3;Texas;7
2509;M;5;Alabama;6
2510;M;7;Tennessee;6
2511;M;7;Pensilvânia;6
2512;F;14;Alabama;7
2513;M;1;Tennessee;8
2514;M;14;Tennessee;9
2515;M;12;Tennessee;7
2516;F;6;Tennessee;7
2517;F;9;Wisconsin;7
2518;M;7;Nova Iorque (estado);5
2519;F;2;Nova Iorque (estado);7
2520;F;2;Califórnia;8
2521;M;17;Michigan;7
2522;M;11;Illinois;4
2523;M;17;Michigan;6
2524;F;9;Tennessee;8
2525;F;1;Tennessee;6
2526;M;13;Tennessee;8
2527;M;15;Alabama;6
2528;M;0;Tennessee;8
2529;F;9;Califórnia;7
2530;M;0;Kentucky;4
2531;F;7;Iowa;7
2532;F;13;Tennessee;9
2533;F;3;Michigan;6
2534;F;6;Tennessee;8
2535;F;2;Nova Hampshire;9
2536;M;13;Tennessee;9
2537;M;11;Tennessee;7
2538;M;13;Tennessee;8
2539;M;7;Flórida;6
2540;F;6;Kentucky;7
2541;F;5;Michigan;6
2542;F;13;Tennessee;7
2543;F;0;Kentucky;6
2544;M;1;Iowa;7
2545;M;13;Tennessee;9
2546;F;13;Tennessee;9
2547;F;0;Tennessee;6
2548;F;6;Tennessee;6
2549;M;13;Tennessee;9
2550;M;7;Tennessee;7
2551;M;12;Washington;6
2552;F;9;Carolina do Sul;6
2553;M;7;Carolina do Sul;6
2554;M;1;Oregon;5
2555;M;7;Nova Iorque (estado);8
2556;M;4;Massachusetts;5
2557;F;19;Massachusetts;4
2558;M;17;Wisconsin;8
2559;M;10;Wisconsin;4
2560;F;6;Utah;7
2561;M;15;Connecticut;5
2562;M;0;Washington;4
2563;M;13;Wisconsin;7
2564;F;20;Ohio;6
2565;M;5;Flórida;6
2566;M;17;Califórnia;6
2567;M;0;Connecticut;6
2568;M;17;Geórgia (Estados Unidos);4
2569;M;0;Ohio;7
2570;F;14;Califórnia;9
2571;M;17;;7
2572;M;14;Texas;6
2573;M;16;Califórnia;7
2574;M;6;Connecticut;8
2575;M;7;Texas;6
2576;M;17;Oregon;3
2577;M;7;Texas;4
2578;M;7;Califórnia;8
2579;M;15;Califórnia;6
2580;F;1;Nova Iorque (estado);7
2581;M;11;Illinois;6
2582;F;1;Oregon;5
2583;M;7;Pensilvânia;6
2584;F;1;Califórnia;9
2585;M;15;Missouri;7
2586;M;20;Indiana;6
2587;M;7;Minnesota;6
2588;F;13;Texas;9
2589;M;0;Pensilvânia;5
2590;M;4;Califórnia;4
2591;M;1;Iowa;3
2592;M;7;Colorado;7
2593;M;16;Califórnia;8
2594;M;7;Geórgia (Estados Unidos);6
2595;M;4;Pensilvânia;4
2596;M;7;Michigan;8
2597;F;0;Califórnia;7
2598;M;17;Maryland;5
2599;M;12;Wisconsin;5
2600;M;14;Pensilvânia;5
2601;M;16;Carolina do Norte;7
2602;M;12;Califórnia;7
2603;M;17;Pensilvânia;6
2604;M;0;Ohio;6
2605;M;7;Texas;7
2606;M;7;Flórida;8
2607;F;0;Michigan;8
2608;F;1;Nova Iorque (estado);6
2609;F;12;Minnesota;8
2610;M;7;Michigan;7
2611;M;3;Nova Jérsia;5
2612;F;3;Califórnia;7
2613;M;1;Califórnia;6
2614;M;7;Pensilvânia;5
2615;M;7;Maryland;5
2616;M;7;Massachusetts;6
2617;F;15;Illinois;7
2618;F;4;Wisconsin;4
2619;M;12;Califórnia;7
2620;M;4;Indiana;4
2621;M;0;Indiana;3
2622;F;6;Carolina do Norte;7
2623;M;1;Geórgia (Estados Unidos);8
2624;F;0;Ohio;6
2625;M;7;Illinois;6
2626;M;1;Maine;8
2627;M;1;Connecticut;5
2628;F;2;Nova Iorque (estado);5
2629;M;11;Pensilvânia;5
2630;F;5;Texas;3
2631;F;1;Nova Iorque (estado);8
2632;M;0;Ohio;9
2633;F;9;Nova Jérsia;6
2634;M;1;Pensilvânia;9
2635;M;0;Connecticut;6
2636;M;12;Texas;3
2637;F;20;Ohio;7
2638;M;14;Connecticut;6
2639;F;6;Colorado;5
2640;M;12;Texas;6
2641;M;6;Pensilvânia;4
2642;M;0;Flórida;4
2643;M;17;Washington;7
2644;M;15;Ohio;4
2645;M;7;Illinois;5
2646;M;17;Pensilvânia;7
2647;F;11;Pensilvânia;7
2648;M;17;Carolina do Norte;5
2649;M;16;Colorado;6
2650;M;7;Texas;7
2651;M;14;Nova Iorque (estado);8
2652;M;20;Utah;6
2653;M;7;Califórnia;5
2654;F;9;Michigan;6
2655;M;7;Kansas;7
2656;M;13;Flórida;9
2657;F;10;Indiana;0
2658;M;7;Illinois;5
2659;M;14;Massachusetts;6
2660;M;17;Carolina do Norte;8
2661;M;13;Pensilvânia;8
2662;M;17;Massachusetts;5
2663;F;4;Massachusetts;5
2664;M;7;Iowa;6
2665;M;11;Washington;6
2666;M;16;Missouri;7
2667;F;6;Nova Jérsia;6
2668;F;4;Califórnia;6
2669;M;0;Virgínia;7
2670;M;6;Califórnia;7
2671;F;12;Wisconsin;6
2672;M;7;Maine;7
2673;M;7;Texas;7
2674;M;4;Califórnia;6
2675;M;18;Washington;6
2676;M;20;Texas;8
2677;F;7;Kansas;6
2678;M;6;Michigan;5
2679;F;4;Massachusetts;4
2680;M;12;Massachusetts;6
2681;F;4;Michigan;5
2682;M;4;Ohio;3
2683;M;7;Illinois;7
2684;F;0;Pensilvânia;3
2685;M;7;Massachusetts;7
2686;M;0;Arizona;6
2687;M;10;Nova Jérsia;0
2688;M;17;Wisconsin;5
2689;M;12;Carolina do Norte;5
2690;M;7;Virgínia;5
2691;M;4;Connecticut;4
2692;F;4;Nova Iorque (estado);4
2693;M;13;Arkansas;8
2694;M;4;Califórnia;3
2695;M;11;Indiana;6
2696;M;7;Virgínia;5
2697;F;17;Novo México;8
2698;F;2;Nova Iorque (estado);6
2699;F;13;Oklahoma;8
2700;M;7;Geórgia (Estados Unidos);5
2701;M;1;Illinois;7
2702;M;6;Missouri;7
2703;M;11;Iowa;6
2704;M;13;Arkansas;8
2705;M;1;Carolina do Norte;5
2706;F;1;Carolina do Norte;6
2707;M;13;Virgínia;9
2708;M;7;Ohio;5
2709;F;0;Illinois;6
2710;M;17;Califórnia;6
2711;F;4;Massachusetts;4
2712;F;19;Flórida;4
2713;M;7;Havaí;5
2714;M;4;Havaí;4
2715;F;4;Havaí;8
2716;F;4;Havaí;8
2717;M;4;Havaí;6
2718;F;4;Havaí;5
2719;M;12;Washington;5
2720;M;0;Maryland;7
2721;M;14;Pensilvânia;7
2722;M;7;Maryland;6
2723;F;9;Carolina do Norte;5
2724;F;2;Carolina do Norte;7
2725;M;7;Geórgia (Estados Unidos);7
2726;M;11;Massachusetts;7
2727;M;11;Illinois;5
2728;M;12;Carolina do Norte;6
2729;M;7;Pensilvânia;8
2730;M;11;Michigan;6
2731;M;7;Nova Iorque (estado);7
2732;M;17;Califórnia;7
2733;M;17;Califórnia;7
2734;F;4;Rhode Island;4
2735;M;7;Virgínia;6
2736;M;12;Colorado;7
2737;M;3;Iowa;6
2738;F;2;Maryland;8
2739;F;7;Califórnia;6
2740;M;17;Maryland;7
2741;M;14;Illinois;6
2742;M;17;Alabama;5
2743;M;14;Arkansas;6
2744;M;17;Wisconsin;4
2745;F;1;Geórgia (Estados Unidos);6
2746;M;14;Iowa;7
2747;F;4;Califórnia;4
2748;M;4;Arizona;6
2749;M;12;Nova Iorque (estado);5
2750;F;15;Califórnia;5
2751;F;16;Carolina do Norte;5
2752;M;15;Texas;5
2753;F;20;Carolina do Norte;8
2754;M;12;Illinois;7
2755;M;7;Carolina do Sul;7
2756;M;4;Oregon;4
2757;M;2;Nova Iorque (estado);6
2758;M;8;Nova Iorque (estado);8
2759;M;7;Alabama;5
2760;M;0;Massachusetts;8
2761;M;6;Colorado;7
2762;M;16;Missouri;7
2763;F;4;Michigan;4
2764;M;7;Califórnia;5
2765;M;7;Massachusetts;7
2766;M;7;Minnesota;7
2767;M;0;Washington;5
2768;M;17;Califórnia;5
2769;M;7;;6
2770;M;1;Nova Iorque (estado);7
2771;M;1;Califórnia;4
2772;M;17;Nova Iorque (estado);7
2773;M;2;Texas;6
2774;M;1;Califórnia;5
2775;F;4;Califórnia;4
2776;M;14;Maryland;6
2777;M;4;Califórnia;4
2778;M;13;Califórnia;8
2779;M;7;Nova Iorque (estado);6
2780;M;17;Califórnia;6
2781;M;4;Ohio;6
2782;F;4;Michigan;4
2783;M;17;Texas;7
2784;M;20;Washington, D.C.;8
2785;M;13;Carolina do Sul;9
2786;M;4;Illinois;6
2787;M;4;Illinois;6
2788;M;1;Califórnia;8
2789;M;4;Califórnia;4
2790;M;20;Arizona;5
2791;M;7;Nova Iorque (estado);8
2792;M;4;Massachusetts;4
2793;M;7;Luisiana;6
2794;M;2;Washington, D.C.;5
2795;M;13;Flórida;8
2796;M;14;Califórnia;5
2797;F;7;Califórnia;6
2798;M;20;Nova Iorque (estado);6
2799;M;0;Minnesota;4
2800;F;4;Oklahoma;3
2801;F;3;Nova Iorque (estado);4
